# This file is automatically generated, do not edit.
#
# The format of the data in this table is as follows:
#
# char zh big5 hkscs zhuyin kanji hiragana katakana punct symbol cj3_codes cj5_codes frequency

𦁎 1 0 0 0 0 0 0 0 0 vfta vfta 0
𦁏 1 0 0 0 0 0 0 0 0 vfklv vfklu,vfklv 0
𦁐 1 0 0 0 0 0 0 0 0 vfsuu vfsuu 0
𦁑 1 0 0 0 0 0 0 0 0 vfktj vfktj 0
𦁒 1 0 0 0 0 0 0 0 0 btvv btvv 0
𦁓 1 0 0 0 0 0 0 0 0 icof icof 0
𦁔 1 0 0 0 0 0 0 0 0 vfmkp vfmkp 0
𦁕 1 0 0 0 0 0 0 0 0 vfphp vfphp 0
𦁖 1 0 0 0 0 0 0 0 0 vfjlw vfjlw 0
𦁗 1 0 0 0 0 0 0 0 0 vfylh vfylh 0
𦁘 1 0 0 0 0 0 0 0 0 mkvif mkvif 0
𦁙 1 0 0 0 0 0 0 0 0 vfycu vfycu 0
𦁚 1 0 0 0 0 0 0 0 0 vfvvi vfvvi 0
𦁛 1 0 0 0 0 0 0 0 0 vfkid vfyid 0
𦁜 1 0 0 0 0 0 0 0 0 vftd vftd 0
𦁝 1 0 0 0 0 0 0 0 0 ddhvf ddhvf 0
𦁞 1 0 0 0 0 0 0 0 0 ppvf ppvf 0
𦁟 1 0 0 0 0 0 0 0 0 vfhmv vfhmv 0
𦁠 1 0 0 0 0 0 0 0 0 vfab vfab 0
𦁡 1 0 0 0 0 0 0 0 0 vfylo vfylo 0
𦁢 1 0 0 0 0 0 0 0 0 vfsmv vfsmv 0
𦁣 1 0 0 0 0 0 0 0 0 vfndo vfndo 0
𦁤 1 0 1 0 0 0 0 0 0 vfomp vfoip,vfomp 0
𦁥 1 0 0 0 0 0 0 0 0 vfmfb vfmfb 0
𦁦 1 0 0 0 0 0 0 0 0 vfiyr vfiyr 0
𦁧 1 0 0 0 0 0 0 0 0 vfndt vfndt 0
𦁨 1 0 0 0 0 0 0 0 0 vfkly vfkly 0
𦁩 1 0 0 0 0 0 0 0 0 vfmgg vfmgg 0
𦁪 1 0 0 0 0 0 0 0 0 vfgcg vfgcg 0
𦁫 1 0 0 0 0 0 0 0 0 sevif sevif 0
𦁬 1 0 0 0 0 0 0 0 0 tavif tavif 0
𦁭 1 0 0 0 0 0 0 0 0 vfype vfype 0
𦁮 1 0 0 0 0 0 0 0 0 vfpmm vfpmm 0
𦁯 1 0 0 0 0 0 0 0 0 vfpkk vfpkk 0
𦁰 1 0 0 0 0 0 0 0 0 vflwt vflwt 0
𦁱 1 0 0 0 0 0 0 0 0 vfghu vfglw 0
𦁲 1 0 0 0 0 0 0 0 0 vfypu vfypn,vfypu 0
𦁳 1 0 0 0 0 0 0 0 0 vfhdd vfhdd 0
𦁴 1 0 0 0 0 0 0 0 0 vflhx vfhxl 0
𦁵 1 0 0 0 0 0 0 0 0 vfnhx vfnhx 0
𦁶 1 0 0 0 0 0 0 0 0 vfilo vfilo 0
𦁷 1 0 0 0 0 0 0 0 0 vfysi vfysi 0
𦁸 1 0 0 0 0 0 0 0 0 vfoml vfoml 0
𦁹 1 0 0 0 0 0 0 0 0 vfyok vfyok 0
𦁺 1 0 0 0 0 0 0 0 0 vfan vfan 0
𦁻 1 0 0 0 0 0 0 0 0 vfham vfham 0
𦁼 1 0 0 0 0 0 0 0 0 vfdok vfdok 0
𦁽 1 0 0 0 0 0 0 0 0 vfamg vfamg 0
𦁾 1 0 0 0 0 0 0 0 0 vmlbk vmlbk 0
𦁿 1 0 0 0 0 0 0 0 0 vfvjr vfvjr 0
𦂀 1 0 0 0 0 0 0 0 0 vfite vfite 0
𦂁 1 0 0 0 0 0 0 0 0 vftpo vftpo 0
𦂂 1 0 0 0 0 0 0 0 0 vfjkn vfjkn 0
𦂃 1 0 1 0 0 0 0 0 0 vfyrn vfyrn 0
𦂄 1 0 0 0 0 0 0 0 0 vfppa vfppa 0
𦂅 1 0 0 0 0 0 0 0 0 vfird vfird 0
𦂆 1 0 0 0 0 0 0 0 0 vfnew vfnkw 0
𦂇 1 0 0 0 0 0 0 0 0 vfypk vfypk 0
𦂈 1 0 0 0 0 0 0 0 0 vflwb vflwb 0
𦂉 1 0 0 0 0 0 0 0 0 vfmjx vfhjx,vfmjx 0
𦂊 1 0 0 0 0 0 0 0 0 vfyae vfyae 0
𦂋 1 0 0 0 0 0 0 0 0 vfspd vfspd 0
𦂌 1 0 0 0 0 0 0 0 0 givif givif 0
𦂍 1 0 0 0 0 0 0 0 0 vftkr vftkr 0
𦂎 1 0 0 0 0 0 0 0 0 hfvif hfvif 0
𦂏 1 0 0 0 0 0 0 0 0 vffhd vffhd 0
𦂐 1 0 0 0 0 0 0 0 0 vfnmk vfnmk 0
𦂑 1 0 0 0 0 0 0 0 0 vfnir vfnir 0
𦂒 1 0 0 0 0 0 0 0 0 vftbn vftbn 0
𦂓 1 0 0 0 0 0 0 0 0 vftln vftln 0
𦂔 1 0 0 0 0 0 0 0 0 vfnus vfnus 0
𦂕 1 0 0 0 0 0 0 0 0 vfwib vfwlb 0
𦂖 1 0 0 0 0 0 0 0 0 vfhwt vfhwt 0
𦂗 1 0 1 0 0 0 0 0 0 fnvif fnvif 0
𦂘 1 0 0 0 0 0 0 0 0 vfssd vfssd 0
𦂙 1 0 0 0 0 0 0 0 0 vffog vffqg 0
𦂚 1 0 0 0 0 0 0 0 0 vfofb vfofb 0
𦂛 1 0 0 0 0 0 0 0 0 vfysd vfysd 0
𦂜 1 0 0 0 0 0 0 0 0 vfhkj vfhkj 0
𦂝 1 0 0 0 0 0 0 0 0 vfrvb vfrvb 0
𦂞 1 0 0 0 0 0 0 0 0 nivff nivff 0
𦂟 1 0 0 0 0 0 0 0 0 hyvif hyvif,iyvif 0
𦂠 1 0 0 0 0 0 0 0 0 vfyaf vfyaf 0
𦂡 1 0 0 0 0 0 0 0 0 vfktq vfktq 0
𦂢 1 0 0 0 0 0 0 0 0 vfhwl vfhwl 0
𦂣 1 0 0 0 0 0 0 0 0 vfuvi vfuvi 0
𦂤 1 0 1 0 0 0 0 0 0 vfstt vfstt 0
𦂥 1 0 1 0 0 0 0 0 0 vfmre vfmre 0
𦂦 1 0 0 0 0 0 0 0 0 vfjhr vfjhr 0
𦂧 1 0 0 0 0 0 0 0 0 vfiil vfiil 0
𦂨 1 0 0 0 0 0 0 0 0 vfjma vfjma 0
𦂩 1 0 0 0 0 0 0 0 0 vfneq vfnkq 0
𦂪 1 0 0 0 0 0 0 0 0 vfibs vfibs 0
𦂫 1 0 0 0 0 0 0 0 0 vfsjl vfsjl 0
𦂬 1 0 0 0 0 0 0 0 0 vfmwu vfmwu 0
𦂭 1 0 0 0 0 0 0 0 0 vftmr vftmr 0
𦂮 1 0 0 0 0 0 0 0 0 vfwii vfwii 0
𦂯 1 0 0 0 0 0 0 0 0 vfnoy vfnoy 0
𦂰 1 0 0 0 0 0 0 0 0 vfhje vfhje 0
𦂱 1 0 0 0 0 0 0 0 0 vfhni vfhni 0
𦂲 1 0 0 0 0 0 0 0 0 vfmfb vfmfb 0
𦂳 1 0 0 0 0 0 0 0 0 sivif sivif 0
𦂴 1 0 0 0 0 0 0 0 0 vfbku vfbku 0
𦂵 1 0 0 0 0 0 0 0 0 vfhoo vfhoo 0
𦂶 1 0 0 0 0 0 0 0 0 vfytr vfytr 0
𦂷 1 0 0 0 0 0 0 0 0 vfnwn vfnwe,vfnwn 0
𦂸 1 0 0 0 0 0 0 0 0 vfyha vfyha 0
𦂹 1 0 0 0 0 0 0 0 0 vfnoo vfnoo 0
𦂺 1 0 0 0 0 0 0 0 0 vfyta vfyta 0
𦂻 1 0 0 0 0 0 0 0 0 vfhoq vfhoq 0
𦂼 1 0 0 0 0 0 0 0 0 vftmv vftmv 0
𦂽 1 0 0 0 0 0 0 0 0 vfjck vfjck 0
𦂾 1 0 0 0 0 0 0 0 0 vfyho vfyho 0
𦂿 1 0 0 0 0 0 0 0 0 vfjds vfjds 0
𦃀 1 0 0 0 0 0 0 0 0 vfhoi vfhoi 0
𦃁 1 0 0 0 0 0 0 0 0 vfcrl vfcrl 0
𦃂 1 0 0 0 0 0 0 0 0 sivif sivif 0
𦃃 1 0 0 0 0 0 0 0 0 oovif oovif 0
𦃄 1 0 0 0 0 0 0 0 0 vfsly vfsly 0
𦃅 1 0 0 0 0 0 0 0 0 qfher qfher 0
𦃆 1 0 0 0 0 0 0 0 0 jfher jfher 0
𦃇 1 0 0 0 0 0 0 0 0 vfhyu vfhyn,vfhyu 0
𦃈 1 0 0 0 0 0 0 0 0 vfhxe vfhxe 0
𦃉 1 0 0 0 0 0 0 0 0 vfhku vfhku 0
𦃊 1 0 0 0 0 0 0 0 0 vfmwd vfmwd 0
𦃋 1 0 0 0 0 0 0 0 0 vfhwp vfhwp 0
𦃌 1 0 0 0 0 0 0 0 0 vfsme vfsme 0
𦃍 1 0 0 0 0 0 0 0 0 vfhwt vfhwt 0
𦃎 1 0 0 0 0 0 0 0 0 vfsji vfsji 0
𦃏 1 0 0 0 0 0 0 0 0 vfkde vfkce,vfkde 0
𦃐 1 0 0 0 0 0 0 0 0 vfeii vfeii 0
𦃑 1 0 0 0 0 0 0 0 0 vftyv vftyu,vftyv 0
𦃒 1 0 0 0 0 0 0 0 0 vfuuf vfuuf 0
𦃓 1 0 0 0 0 0 0 0 0 vfhhw vfhhw 0
𦃔 1 0 0 0 0 0 0 0 0 vfmrb vfmrb 0
𦃕 1 0 0 0 0 0 0 0 0 vfhlp vfhlp 0
𦃖 1 0 0 0 0 0 0 0 0 vfffn vfffn 0
𦃗 1 0 0 0 0 0 0 0 0 tbvif tbvif 0
𦃘 1 0 0 0 0 0 0 0 0 vfsyj vfsyj 0
𦃙 1 0 0 0 0 0 0 0 0 atcf atcf 0
𦃚 1 0 0 0 0 0 0 0 0 oovif oovif 0
𦃛 1 0 0 0 0 0 0 0 0 vfcrl vfcrl 0
𦃜 1 0 0 0 0 0 0 0 0 vftpa vftpa 0
𦃝 1 0 0 0 0 0 0 0 0 vftvf vftvf 0
𦃞 1 0 0 0 0 0 0 0 0 vfhwp vfhwp 0
𦃟 1 0 0 0 0 0 0 0 0 bvff bvff 0
𦃠 1 0 0 0 0 0 0 0 0 vflmw vflmw 0
𦃡 1 0 0 0 0 0 0 0 0 vfhef vfhef 0
𦃢 1 0 0 0 0 0 0 0 0 msef msef 0
𦃣 1 0 0 0 0 0 0 0 0 vfkrb vfkrb 0
𦃤 1 0 0 0 0 0 0 0 0 nsvif nsvif 0
𦃥 1 0 0 0 0 0 0 0 0 vfpuv vfpuu,vfpuv 0
𦃦 1 0 0 0 0 0 0 0 0 jbvif jbvif 0
𦃧 1 0 0 0 0 0 0 0 0 vfhar vfhar 0
𦃨 1 0 0 0 0 0 0 0 0 vfhxd vfhxd 0
𦃩 1 0 0 0 0 0 0 0 0 vfwce vfwce 0
𦃪 1 0 0 0 0 0 0 0 0 vfttb vfttb 0
𦃫 1 0 0 0 0 0 0 0 0 vfpyu vfpyu 0
𦃬 1 0 0 0 0 0 0 0 0 vfolb vfolb 0
𦃭 1 0 0 0 0 0 0 0 0 vfhau vfhau 0
𦃮 1 0 0 0 0 0 0 0 0 vftyo vftyo 0
𦃯 1 0 0 0 0 0 0 0 0 vfwde vfwde 0
𦃰 1 0 0 0 0 0 0 0 0 vfwlu vfwlu 0
𦃱 1 0 0 0 0 0 0 0 0 vfhkq vfhkq 0
𦃲 1 0 0 0 0 0 0 0 0 vfjmo vfjmo 0
𦃳 1 0 0 0 0 0 0 0 0 vfycp vfycp 0
𦃴 1 0 0 0 0 0 0 0 0 vfrpw vfrpw 0
𦃵 1 0 0 0 0 0 0 0 0 vfmnp vfmnp 0
𦃶 1 0 0 0 0 0 0 0 0 vfsog vfsog 0
𦃷 1 0 0 0 0 0 0 0 0 vfsat vfsat 0
𦃸 1 0 0 0 0 0 0 0 0 vfsjf vfsjf 0
𦃹 1 0 0 0 0 0 0 0 0 vfomr vfomr 0
𦃺 1 0 0 0 0 0 0 0 0 vfolk vfolk 0
𦃻 1 0 0 0 0 0 0 0 0 vfalo vfalo 0
𦃼 1 0 0 0 0 0 0 0 0 vfbac vfbac 0
𦃽 1 0 0 0 0 0 0 0 0 vfvvu vfvvu 0
𦃾 1 0 0 0 0 0 0 0 0 vfmnf vfmnf 0
𦃿 1 0 0 0 0 0 0 0 0 vfwli vfwli 0
𦄀 1 0 0 0 0 0 0 0 0 vfsqf vfsqf 0
𦄁 1 0 0 0 0 0 0 0 0 vfyav vfyav 0
𦄂 1 0 1 0 0 0 0 0 0 vfkpb vfkpb 0
𦄃 1 0 0 0 0 0 0 0 0 vfqlr vfqlr 0
𦄄 1 0 0 0 0 0 0 0 0 vfsrl vfsrl 0
𦄅 1 0 0 0 0 0 0 0 0 vfihf vfihf 0
𦄆 1 0 0 0 0 0 0 0 0 vfgwg vfgwg 0
𦄇 1 0 0 0 0 0 0 0 0 vfeag vfeag 0
𦄈 1 0 0 0 0 0 0 0 0 vfcln vfcln 0
𦄉 1 0 0 0 0 0 0 0 0 ifvif ifvif 0
𦄊 1 0 0 0 0 0 0 0 0 hkrvf hkrvf,ikrvf 0
𦄋 1 0 0 0 0 0 0 0 0 vfhaf vfhaf 0
𦄌 1 0 0 0 0 0 0 0 0 vfggi vfggi 0
𦄍 1 0 0 0 0 0 0 0 0 vfkkk vfkkk 0
𦄎 1 0 0 0 0 0 0 0 0 vfjse vfjse 0
𦄏 1 0 0 0 0 0 0 0 0 vfdfb vfdfb 0
𦄐 1 0 0 0 0 0 0 0 0 ipvif ipvif 0
𦄑 1 0 0 0 0 0 0 0 0 vfqjs vfqjm,vfqks 0
𦄒 1 0 0 0 0 0 0 0 0 vfshb vfisb,vfshb 0
𦄓 1 0 0 0 0 0 0 0 0 vfhvu vfhsu 0
𦄔 1 0 0 0 0 0 0 0 0 vfjcg vfjcg 0
𦄕 1 0 0 0 0 0 0 0 0 vflyg vflyg 0
𦄖 1 0 0 0 0 0 0 0 0 vfmly vfmsy 0
𦄗 1 0 0 0 0 0 0 0 0 vfdbc vfdbc 0
𦄘 1 0 0 0 0 0 0 0 0 vfbmo vfbmo 0
𦄙 1 0 0 0 0 0 0 0 0 vfhmm vfhmm 0
𦄚 1 0 0 0 0 0 0 0 0 vfhoo vfhoo 0
𦄛 1 0 0 0 0 0 0 0 0 vfrrw vfrrw 0
𦄜 1 0 0 0 0 0 0 0 0 vfqhf vfqhf 0
𦄝 1 0 0 0 0 0 0 0 0 vfitf vfitf 0
𦄞 1 0 0 0 0 0 0 0 0 vfanr vfanr 0
𦄟 1 0 0 0 0 0 0 0 0 vfhhb vfhhb 0
𦄠 1 0 0 0 0 0 0 0 0 ybvif ybvif 0
𦄡 1 0 1 0 0 0 0 0 0 vfabs vfabs 0
𦄢 1 0 0 0 0 0 0 0 0 vfilb vfilb 0
𦄣 1 0 0 0 0 0 0 0 0 vfycv vfycv 0
𦄤 1 0 0 0 0 0 0 0 0 vfihs vfihs 0
𦄥 1 0 0 0 0 0 0 0 0 vfeep vfeep 0
𦄦 1 0 0 0 0 0 0 0 0 vfnoi vfnoi 0
𦄧 1 0 0 0 0 0 0 0 0 vftwa vftwa 0
𦄨 1 0 0 0 0 0 0 0 0 vfgbf vfgbf 0
𦄩 1 0 0 0 0 0 0 0 0 vftia vftia 0
𦄪 1 0 0 0 0 0 0 0 0 vfsfm vfsfm 0
𦄫 1 0 0 0 0 0 0 0 0 vftbv vftbv 0
𦄬 1 0 0 0 0 0 0 0 0 vfuap vfuap 0
𦄭 1 0 0 0 0 0 0 0 0 vfyhs vfyhs 0
𦄮 1 0 0 0 0 0 0 0 0 vfbbr vfbbr 0
𦄯 1 0 0 0 0 0 0 0 0 jidif jidif 0
𦄰 1 0 0 0 0 0 0 0 0 vfwim vfwim 0
𦄱 1 0 0 0 0 0 0 0 0 vfome vfome 0
𦄲 1 0 0 0 0 0 0 0 0 vfjow vfjow 0
𦄳 1 0 0 0 0 0 0 0 0 novif novif 0
𦄴 1 0 0 0 0 0 0 0 0 vfykl vfykl 0
𦄵 1 0 0 0 0 0 0 0 0 vfhdp vfhdp 0
𦄶 1 0 0 0 0 0 0 0 0 vfrtl vfrtl 0
𦄷 1 0 0 0 0 0 0 0 0 vfynb vfynb 0
𦄸 1 0 0 0 0 0 0 0 0 vfyri vfyri 0
𦄹 1 0 0 0 0 0 0 0 0 vfqyj vfqyj 0
𦄺 1 0 0 0 0 0 0 0 0 vfiib vfiib 0
𦄻 1 0 0 0 0 0 0 0 0 vfwjc vfwjc 0
𦄼 1 0 0 0 0 0 0 0 0 vfhhc vfhhc 0
𦄽 1 0 0 0 0 0 0 0 0 vfesd vfesd 0
𦄾 1 0 0 0 0 0 0 0 0 vftmo vftco 0
𦄿 1 0 0 0 0 0 0 0 0 vfwgf vfwgf 0
𦅀 1 0 0 0 0 0 0 0 0 vfsmi vfsmi 0
𦅁 1 0 0 0 0 0 0 0 0 vfkja vfkja 0
𦅂 1 0 0 0 0 0 0 0 0 vfbhf vfbhf 0
𦅃 1 0 0 0 0 0 0 0 0 vfogf vfogf 0
𦅄 1 0 0 0 0 0 0 0 0 vfpbk vfybk 0
𦅅 1 0 0 0 0 0 0 0 0 vfytg vfytg 0
𦅆 1 0 0 0 0 0 0 0 0 vftwk vftwk 0
𦅇 1 0 0 0 0 0 0 0 0 vfgrv vfgrv 0
𦅈 1 0 0 0 0 0 0 0 0 vfgth vfgth 0
𦅉 1 0 0 0 0 0 0 0 0 vfshb vfshb 0
𦅊 1 0 0 0 0 0 0 0 0 vfooa vfooa 0
𦅋 1 0 0 0 0 0 0 0 0 vfqop vfqop 0
𦅌 1 0 0 0 0 0 0 0 0 vffof vffqf 0
𦅍 1 0 0 0 0 0 0 0 0 vfiif vfiif 0
𦅎 1 0 0 0 0 0 0 0 0 vfjwf vfjwf 0
𦅏 1 0 0 0 0 0 0 0 0 vfmbb vfmbb 0
𦅐 1 0 0 0 0 0 0 0 0 yfmbc yfmbc 0
𦅑 1 0 0 0 0 0 0 0 0 vfhou vfhou 0
𦅒 1 0 0 0 0 0 0 0 0 vfiip vfiip 0
𦅓 1 0 0 0 0 0 0 0 0 hcvif hcvif 0
𦅔 1 0 0 0 0 0 0 0 0 wgfvf wgff 0
𦅕 1 0 0 0 0 0 0 0 0 jfyaj jfyaj 0
𦅖 1 0 0 0 0 0 0 0 0 vfomm vfomm 0
𦅗 1 0 0 0 0 0 0 0 0 vftgo vftgo 0
𦅘 1 0 0 0 0 0 0 0 0 vfana vfana 0
𦅙 1 0 1 0 0 0 0 0 0 vfmbk vfmbk 0
𦅚 1 0 1 0 0 0 0 0 0 brhvf brhvf 0
𦅛 1 0 1 0 0 0 0 0 0 vfsmi vfsmi 0
𦅜 1 0 1 0 0 0 0 0 0 vfjmn vfjmn 0
𦅝 1 0 0 0 0 0 0 0 0 vftqu vftqu 0
𦅞 1 0 0 0 0 0 0 0 0 vfjiv vfjiv 0
𦅟 1 0 0 0 0 0 0 0 0 vfmwt vfmwt 0
𦅠 1 0 0 0 0 0 0 0 0 vftmq vftmq 0
𦅡 1 0 0 0 0 0 0 0 0 vfayf vfayf 0
𦅢 1 0 0 0 0 0 0 0 0 vftpp vftpp 0
𦅣 1 0 0 0 0 0 0 0 0 vfugk vfugk 0
𦅤 1 0 0 0 0 0 0 0 0 vfank vfank 0
𦅥 1 0 0 0 0 0 0 0 0 vfnwu vfnwu 0
𦅦 1 0 0 0 0 0 0 0 0 vfqoa vfqoa 0
𦅧 1 0 0 0 0 0 0 0 0 vftcb vftcb 0
𦅨 1 0 0 0 0 0 0 0 0 hfmbc hfmbc 0
𦅩 1 0 0 0 0 0 0 0 0 vfoma vfoma 0
𦅪 1 0 0 0 0 0 0 0 0 oooof oooof 0
𦅫 1 0 0 0 0 0 0 0 0 qfoml qfoml 0
𦅬 1 0 0 0 0 0 0 0 0 knvif kqvif 0
𦅭 1 0 0 0 0 0 0 0 0 vfnlo vfnlo 0
𦅮 1 0 0 0 0 0 0 0 0 vfooj vfooj 0
𦅯 1 0 0 0 0 0 0 0 0 vfhgi vfhgi 0
𦅰 1 0 0 0 0 0 0 0 0 vfmwj vfmwj 0
𦅱 1 0 0 0 0 0 0 0 0 vflid vflid 0
𦅲 1 0 0 0 0 0 0 0 0 vfgov vfgov 0
𦅳 1 0 0 0 0 0 0 0 0 vfhwj vfhwj 0
𦅴 1 0 0 0 0 0 0 0 0 suvfm suvfm 0
𦅵 1 0 0 0 0 0 0 0 0 vfymh vfymh 0
𦅶 1 0 0 0 0 0 0 0 0 vftav vftav 0
𦅷 1 0 0 0 0 0 0 0 0 vftja vftja 0
𦅸 1 0 0 0 0 0 0 0 0 buyhf buyhf 0
𦅹 1 0 0 0 0 0 0 0 0 brhvf brhvf 0
𦅺 1 0 0 0 0 0 0 0 0 vfhst vfhkt,vfikt 0
𦅻 1 0 0 0 0 0 0 0 0 qfbme qfbme 0
𦅼 1 0 0 0 0 0 0 0 0 vfncr vfncr 0
𦅽 1 0 0 0 0 0 0 0 0 ocvif ocvif 0
𦅾 1 0 0 0 0 0 0 0 0 hkvif hkvif 0
𦅿 1 0 0 0 0 0 0 0 0 vfabj vfabj 0
𦆀 1 0 0 0 0 0 0 0 0 vftgo vftgo 0
𦆁 1 0 0 0 0 0 0 0 0 yrbvn ynvif 0
𦆂 1 0 0 0 0 0 0 0 0 vfwli vfwli 0
𦆃 1 0 0 0 0 0 0 0 0 vfiro vfiro 0
𦆄 1 0 0 0 0 0 0 0 0 vfmgh vfmgh 0
𦆅 1 0 0 0 0 0 0 0 0 vfaws vfaws 0
𦆆 1 0 0 0 0 0 0 0 0 vfitc vfitc 0
𦆇 1 0 0 0 0 0 0 0 0 vftmr vftmr 0
𦆈 1 0 0 0 0 0 0 0 0 vfogs vfogs 0
𦆉 1 0 0 0 0 0 0 0 0 vfixf vfixf 0
𦆊 1 0 0 0 0 0 0 0 0 vfvag vflag 0
𦆋 1 0 0 0 0 0 0 0 0 vfjoc vfjoc 0
𦆌 1 0 0 0 0 0 0 0 0 vfyek vfyek 0
𦆍 1 0 0 0 0 0 0 0 0 vfijo vfijo 0
𦆎 1 0 0 0 0 0 0 0 0 vfwlj vfwlj 0
𦆏 1 0 0 0 0 0 0 0 0 vftjr vftjr 0
𦆐 1 0 0 0 0 0 0 0 0 vftlb vftlb 0
𦆑 1 0 0 0 0 0 0 0 0 vfmwg vfmwg 0
𦆒 1 0 0 0 0 0 0 0 0 vfhws vfhws 0
𦆓 1 0 0 0 0 0 0 0 0 vfhok vfhok 0
𦆔 1 0 0 0 0 0 0 0 0 vfbbe vfbbe 0
𦆕 1 0 0 0 0 0 0 0 0 vfjjf vfjjf 0
𦆖 1 0 0 0 0 0 0 0 0 vfkcf vfkcf 0
𦆗 1 0 0 0 0 0 0 0 0 ofpi ofpi 0
𦆘 1 0 0 0 0 0 0 0 0 vfhau vfhau 0
𦆙 1 0 0 0 0 0 0 0 0 vfmbw vfmbw 0
𦆚 1 0 0 0 0 0 0 0 0 vfhav vfhav 0
𦆛 1 0 0 0 0 0 0 0 0 vfuce vfuce 0
𦆜 1 0 0 0 0 0 0 0 0 vfseo vfseo 0
𦆝 1 0 0 0 0 0 0 0 0 vfmfi vfmfi 0
𦆞 1 0 0 0 0 0 0 0 0 vfotq vfotq 0
𦆟 1 0 0 0 0 0 0 0 0 vftbo vftbo 0
𦆠 1 0 0 0 0 0 0 0 0 vfslc vfslc 0
𦆡 1 0 0 0 0 0 0 0 0 vfmfu vfmfu 0
𦆢 1 0 0 0 0 0 0 0 0 vfbkn vfbkn 0
𦆣 1 0 0 0 0 0 0 0 0 vfysj vfysj 0
𦆤 1 0 0 0 0 0 0 0 0 vfofb vfofb 0
𦆥 1 0 0 0 0 0 0 0 0 vfjei vfjei 0
𦆦 1 0 0 0 0 0 0 0 0 vfpko vfpko 0
𦆧 1 0 0 0 0 0 0 0 0 vfoom vfoom 0
𦆨 1 0 0 0 0 0 0 0 0 vfmtb vfmtb 0
𦆩 1 0 0 0 0 0 0 0 0 hovff hovff 0
𦆪 1 0 0 0 0 0 0 0 0 vfywv vfywv 0
𦆫 1 0 0 0 0 0 0 0 0 qjvif qjvif 0
𦆬 1 0 0 0 0 0 0 0 0 vftoo vftoo 0
𦆭 1 0 1 0 0 0 0 0 0 vfjpn vfjpn 0
𦆮 1 0 1 0 0 0 0 0 0 vfufk vfufk 0
𦆯 1 0 0 0 0 0 0 0 0 vfjac vfjac 0
𦆰 1 0 0 0 0 0 0 0 0 uuhlf uuhlf 0
𦆱 1 0 0 0 0 0 0 0 0 vfffd vfffd 0
𦆲 1 0 1 0 0 0 0 0 0 vfish vfish 0
𦆳 1 0 0 0 0 0 0 0 0 vfcuu vfcuu 0
𦆴 1 0 0 0 0 0 0 0 0 vfavf vfavf 0
𦆵 1 0 0 0 0 0 0 0 0 vfnuu vfnuu 0
𦆶 1 0 0 0 0 0 0 0 0 vftgr vftgr 0
𦆷 1 0 0 0 0 0 0 0 0 vflmb vflyb 0
𦆸 1 0 0 0 0 0 0 0 0 vfybu vfybu 0
𦆹 1 0 0 0 0 0 0 0 0 vftgi vftgi 0
𦆺 1 0 0 0 0 0 0 0 0 vfoic vfoic 0
𦆻 1 0 0 0 0 0 0 0 0 vfvvv vfvvv 0
𦆼 1 0 0 0 0 0 0 0 0 vfjti vfjti 0
𦆽 1 0 0 0 0 0 0 0 0 jfyyj jfyij 0
𦆾 1 0 0 0 0 0 0 0 0 qfyij qfyij 0
𦆿 1 0 0 0 0 0 0 0 0 vfate vfate 0
𦇀 1 0 0 0 0 0 0 0 0 vfqjp vfqjp 0
𦇁 1 0 0 0 0 0 0 0 0 vfisk vfisk 0
𦇂 1 0 0 0 0 0 0 0 0 tmfb tmfb 0
𦇃 1 0 0 0 0 0 0 0 0 vfhja vfhja 0
𦇄 1 0 0 0 0 0 0 0 0 vfwww vfwww 0
𦇅 1 0 0 0 0 0 0 0 0 vfjlc vfjcc 0
𦇆 1 0 0 0 0 0 0 0 0 lkvif lkvif 0
𦇇 1 0 0 0 0 0 0 0 0 vfggg vfggg 0
𦇈 1 0 0 0 0 0 0 0 0 vfoom vfoom 0
𦇉 1 0 0 0 0 0 0 0 0 vfmwe vfmwe 0
𦇊 1 0 0 0 0 0 0 0 0 vffuj vffuj 0
𦇋 1 0 0 0 0 0 0 0 0 vftll vftll 0
𦇌 1 0 0 0 0 0 0 0 0 vfbwe vfbwe 0
𦇍 1 0 0 0 0 0 0 0 0 vfgfe vfgfe 0
𦇎 1 0 0 0 0 0 0 0 0 vfthp vfthp 0
𦇏 1 0 0 0 0 0 0 0 0 vfwlv vfwlv 0
𦇐 1 0 0 0 0 0 0 0 0 vfhxf vfhmf 0
𦇑 1 0 0 0 0 0 0 0 0 vfidq vficq,vfidq 0
𦇒 1 0 0 0 0 0 0 0 0 vfmrr vfmrr 0
𦇓 1 0 0 0 0 0 0 0 0 vfvim vfvim 0
𦇔 1 0 0 0 0 0 0 0 0 vfmdm vfmdm 0
𦇕 1 0 0 0 0 0 0 0 0 vfdbk vfdbk 0
𦇖 1 0 0 0 0 0 0 0 0 vfyhc vfyhc 0
𦇗 1 0 0 0 0 0 0 0 0 vfyrc vfyrc 0
𦇘 1 0 0 0 0 0 0 0 0 vfipd vfipd 0
𦇙 1 0 0 0 0 0 0 0 0 vfhcq vfhcq 0
𦇚 1 0 0 0 0 0 0 0 0 nmftf nmftf 0
𦇛 1 0 0 0 0 0 0 0 0 vfdlc vfdlc 0
𦇜 1 0 0 0 0 0 0 0 0 vfubb vfubb 0
𦇝 1 0 1 0 0 0 0 0 0 vffff vffff 0
𦇞 1 0 0 0 0 0 0 0 0 vfylc vfylc 0
